landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_visibility,label
0.5537818670272827,0.360627681016922,-0.3316958546638489,0.9993356466293335,0.5606807470321655,0.32712310552597046,-0.3264096677303314,0.9991386532783508,0.5677220821380615,0.32517004013061523,-0.32636573910713196,0.9992484450340271,0.5748852491378784,0.32293155789375305,-0.3264337182044983,0.9992622137069702,0.5411206483840942,0.3281956613063812,-0.32123032212257385,0.9990761280059814,0.5334083437919617,0.3260275423526764,-0.32105326652526855,0.9990267157554626,0.5260621905326843,0.32351750135421753,-0.3213493525981903,0.9990158081054688,0.588293194770813,0.3208160996437073,-0.14938685297966003,0.9994482398033142,0.5148261785507202,0.3188381493091583,-0.12113197147846222,0.9994163513183594,0.5701344013214111,0.3879414200782776,-0.2537168562412262,0.9996685981750488,0.548363983631134,0.38221222162246704,-0.24654605984687805,0.999666154384613,0.6454148888587952,0.44666871428489685,-0.037581443786621094,0.9998970627784729,0.4538978040218353,0.4421664774417877,-0.01990964449942112,0.9998862147331238,0.711517333984375,0.6424980759620667,-0.2962886095046997,0.9928618669509888,0.4072962701320648,0.6390615701675415,-0.3459154963493347,0.9926281571388245,0.6187915205955505,0.4413992762565613,-0.612061619758606,0.9981038570404053,0.5052775144577026,0.44090306758880615,-0.7418267130851746,0.996025025844574,0.5950263738632202,0.3948202431201935,-0.6811075210571289,0.9942323565483093,0.5398758053779602,0.3940325379371643,-0.8105320930480957,0.985614001750946,0.5937750339508057,0.37096789479255676,-0.6302109360694885,0.9931640028953552,0.5366456508636475,0.3709154427051544,-0.7672894597053528,0.9833669662475586,0.5949738621711731,0.3893013894557953,-0.5968565344810486,0.9928680062294006,0.5308481454849243,0.38788434863090515,-0.73778235912323,0.9835154414176941,0.6209434270858765,0.9049578309059143,-0.0008856193162500858,0.9387970566749573,0.48749732971191406,0.9136041402816772,0.001782952225767076,0.9356623888015747,0.6300634741783142,1.252780795097351,-0.010216599330306053,0.016676440834999084,0.47229957580566406,1.2544224262237549,0.008029268123209476,0.021003110334277153,0.6279362440109253,1.6089695692062378,0.2290799617767334,0.0010851570405066013,0.48532524704933167,1.6002098321914673,0.17255228757858276,0.000711979519110173,0.628888726234436,1.6518622636795044,0.2414546012878418,0.0011011601891368628,0.4840494990348816,1.6392168998718262,0.18178491294384003,0.0006942576146684587,0.6181095242500305,1.7119579315185547,-0.03449568152427673,0.0014649900840595365,0.5101512670516968,1.705132007598877,-0.13478600978851318,0.0010407667141407728,neutral
0.5532960891723633,0.3656148314476013,-0.357136994600296,0.9992784857749939,0.5611299276351929,0.33479902148246765,-0.35711464285850525,0.9990596175193787,0.5680150985717773,0.33308500051498413,-0.35704949498176575,0.999178409576416,0.5751416087150574,0.3309553563594818,-0.3571116626262665,0.9991868734359741,0.5404583811759949,0.3342420160770416,-0.3498353362083435,0.9989985823631287,0.5326073169708252,0.3318632245063782,-0.34965404868125916,0.998949408531189,0.5249621868133545,0.3293340504169464,-0.3499540686607361,0.9989343285560608,0.5881900787353516,0.3262177109718323,-0.1852262020111084,0.9993975162506104,0.5162645578384399,0.32536739110946655,-0.146077498793602,0.9993791580200195,0.5707443952560425,0.39100781083106995,-0.27886635065078735,0.9996552467346191,0.5482710599899292,0.38565436005592346,-0.2688247859477997,0.9996540546417236,0.6504676938056946,0.44763728976249695,-0.05950341373682022,0.9998974204063416,0.45497646927833557,0.4419783353805542,-0.037712760269641876,0.9998902082443237,0.7111432552337646,0.6423925757408142,-0.31765466928482056,0.9930242896080017,0.4093467593193054,0.637498676776886,-0.35433095693588257,0.9928568005561829,0.6175222396850586,0.4418226480484009,-0.6265374422073364,0.9981579184532166,0.5094549655914307,0.4413258731365204,-0.7379713654518127,0.9961531162261963,0.5946524143218994,0.3946983516216278,-0.6921975612640381,0.9942584037780762,0.5423253774642944,0.3941267728805542,-0.8053858876228333,0.9858219623565674,0.5940238237380981,0.370831161737442,-0.6420363187789917,0.9931540489196777,0.5393486022949219,0.3712882697582245,-0.7649462223052979,0.9835785031318665,0.5953291654586792,0.38939613103866577,-0.6110789179801941,0.9928450584411621,0.5339086055755615,0.38844987750053406,-0.7329500913619995,0.9835900068283081,0.6233118772506714,0.905026376247406,-0.0006986657972447574,0.940041720867157,0.4877677857875824,0.9136110544204712,0.0015997191658243537,0.9368782043457031,0.6297008991241455,1.2524802684783936,0.0017229169607162476,0.01708093099296093,0.47184690833091736,1.2522460222244263,0.006830763071775436,0.02148689143359661,0.6270428895950317,1.606204867362976,0.23918333649635315,0.0010980266379192472,0.48406416177749634,1.596908450126648,0.162626713514328,0.0007126701530069113,0.6281839609146118,1.6491392850875854,0.2513974606990814,0.0011297159362584352,0.48278459906578064,1.6354172229766846,0.17048105597496033,0.0007004160434007645,0.6161887645721436,1.7085692882537842,-0.024280546233057976,0.0014740980695933104,0.5089482665061951,1.703216791152954,-0.14792968332767487,0.0010697246761992574,neutral
0.5575279593467712,0.36741602420806885,-0.35686448216438293,0.9992523193359375,0.5652613043785095,0.33799421787261963,-0.35538679361343384,0.9990260004997253,0.5717911720275879,0.33646339178085327,-0.3553156852722168,0.9991447925567627,0.578533411026001,0.334475040435791,-0.3553876578807831,0.999152660369873,0.5448256731033325,0.33665379881858826,-0.3497900366783142,0.9989686012268066,0.536934494972229,0.33417969942092896,-0.3496132493019104,0.9989193677902222,0.529201090335846,0.33168479800224304,-0.34990909695625305,0.9989059567451477,0.5898720622062683,0.32903751730918884,-0.1790214627981186,0.9993740916252136,0.5202819108963013,0.32897838950157166,-0.1479225605726242,0.9993652105331421,0.5743858218193054,0.39153558015823364,-0.2771962583065033,0.9996512532234192,0.5523778796195984,0.3863804042339325,-0.2693750858306885,0.9996511340141296,0.6531336307525635,0.4488655924797058,-0.05706588551402092,0.9998993873596191,0.45679911971092224,0.4419679045677185,-0.04410936310887337,0.9998944401741028,0.713007390499115,0.6422901749610901,-0.31898215413093567,0.993152916431427,0.41400474309921265,0.6374524831771851,-0.3643369972705841,0.9930662512779236,0.6198540925979614,0.442898154258728,-0.631649374961853,0.9981773495674133,0.5143641233444214,0.4416328966617584,-0.7495530843734741,0.9962825775146484,0.5978103876113892,0.3946079611778259,-0.698293924331665,0.9941873550415039,0.5463423132896423,0.3940374255180359,-0.8179687261581421,0.9860947132110596,0.5975142121315002,0.3708397150039673,-0.6485878825187683,0.9930362701416016,0.5432034730911255,0.37153738737106323,-0.7810931205749512,0.9838746190071106,0.5986083745956421,0.3897598683834076,-0.616764485836029,0.9927072525024414,0.5378819108009338,0.3891088664531708,-0.744336724281311,0.9837575554847717,0.625688910484314,0.9051242470741272,-0.00039532018126919866,0.9405762553215027,0.4884735941886902,0.9136041402816772,0.0013163525145500898,0.9374452233314514,0.6313582062721252,1.2523517608642578,0.004077485296875238,0.017242345958948135,0.4735594689846039,1.2521604299545288,0.0013343084137886763,0.02186855860054493,0.6276681423187256,1.6054996252059937,0.23706059157848358,0.0010898460168391466,0.4847024083137512,1.5973871946334839,0.15038242936134338,0.0007131709135137498,0.6286439895629883,1.6481727361679077,0.24865679442882538,0.0011304329382255673,0.4831751883029938,1.63571035861969,0.1577981412410736,0.0006995499134063721,0.6165534257888794,1.7081854343414307,-0.026196185499429703,0.0014660746091976762,0.5098791122436523,1.704264760017395,-0.15173643827438354,0.0010818381560966372,neutral
0.5573745965957642,0.36705905199050903,-0.34750667214393616,0.9992424249649048,0.5661413669586182,0.33819684386253357,-0.3463137447834015,0.9990118145942688,0.5727154016494751,0.3368830978870392,-0.34621840715408325,0.9991251230239868,0.5793710947036743,0.33508822321891785,-0.34628981351852417,0.999137282371521,0.5453003644943237,0.33650481700897217,-0.33879461884498596,0.998960018157959,0.5374232530593872,0.3340458571910858,-0.33858543634414673,0.9989085793495178,0.5297316312789917,0.3315785527229309,-0.3388863801956177,0.9989017248153687,0.5905236601829529,0.32982590794563293,-0.17508332431316376,0.9993591904640198,0.5221238732337952,0.329169362783432,-0.13455656170845032,0.9993603825569153,0.5749468207359314,0.3911436200141907,-0.2695726454257965,0.9996513724327087,0.5519284009933472,0.38609492778778076,-0.2598554193973541,0.9996516704559326,0.6531261205673218,0.44908830523490906,-0.054632920771837234,0.999900758266449,0.4594504237174988,0.4421178102493286,-0.03478699550032616,0.9998983144760132,0.7145134806632996,0.6421994566917419,-0.31364065408706665,0.9933344125747681,0.4186955988407135,0.6374932527542114,-0.35830360651016235,0.9933797121047974,0.6229494214057922,0.4439704120159149,-0.6238235235214233,0.9981711506843567,0.5201554298400879,0.4413982033729553,-0.7435771226882935,0.9964255690574646,0.6017939448356628,0.39476725459098816,-0.6905559301376343,0.9940204620361328,0.552237868309021,0.3931988477706909,-0.8109807968139648,0.9864250421524048,0.6007667183876038,0.3712647259235382,-0.6423565149307251,0.9928106665611267,0.5491834282875061,0.37130117416381836,-0.7736109495162964,0.9842346906661987,0.6014852523803711,0.390105664730072,-0.6097889542579651,0.992461621761322,0.5432822704315186,0.38898101449012756,-0.7385674715042114,0.984020471572876,0.6281560659408569,0.9057830572128296,-0.0002890680334530771,0.9412586092948914,0.49041908979415894,0.9137507677078247,0.0012289637234061956,0.9383428692817688,0.6347044706344604,1.2523311376571655,-0.0003830775385722518,0.017365364357829094,0.47761765122413635,1.25186288356781,-0.007516472600400448,0.022175034508109093,0.6313273310661316,1.6038334369659424,0.22815389931201935,0.0010751637164503336,0.4891677796840668,1.5968670845031738,0.12413736432790756,0.0007250463822856545,0.6324239373207092,1.6464027166366577,0.23898530006408691,0.0011220815358683467,0.4876183569431305,1.6352561712265015,0.12890765070915222,0.0007057514740154147,0.6200515031814575,1.7057210206985474,-0.04055401682853699,0.0014559236587956548,0.5149389505386353,1.703678011894226,-0.1772260218858719,0.0011044901330024004,neutral
0.5636824369430542,0.3666415512561798,-0.34406372904777527,0.9992765784263611,0.5712789297103882,0.3380788266658783,-0.34120503067970276,0.9990599751472473,0.5775928497314453,0.3369883596897125,-0.3411874771118164,0.9991644620895386,0.5839132070541382,0.3354435861110687,-0.3412458002567291,0.999177098274231,0.5503036975860596,0.33614858984947205,-0.3344101011753082,0.999013364315033,0.5422101020812988,0.3337329924106598,-0.33416157960891724,0.9989633560180664,0.5342414379119873,0.33132699131965637,-0.3344825506210327,0.99895840883255,0.5927144289016724,0.33096203207969666,-0.14831259846687317,0.9993865489959717,0.5240928530693054,0.3290754556655884,-0.12850967049598694,0.9993939399719238,0.5800710916519165,0.3909042477607727,-0.26712653040885925,0.9996695518493652,0.5570945739746094,0.3858810365200043,-0.2549896836280823,0.9996705651283264,0.6529063582420349,0.4498797655105591,-0.033680032938718796,0.9999040961265564,0.4606941342353821,0.44243112206459045,-0.03276762738823891,0.9999018907546997,0.7167993783950806,0.6418744325637817,-0.31211861968040466,0.993502140045166,0.4236847758293152,0.6378965377807617,-0.35608622431755066,0.9936814308166504,0.6292071342468262,0.44625744223594666,-0.6501783132553101,0.9981666207313538,0.5232650637626648,0.44141167402267456,-0.7445036172866821,0.9965541958808899,0.6084432601928711,0.39583438634872437,-0.7256955504417419,0.9939191937446594,0.5558767914772034,0.393158495426178,-0.8140209913253784,0.9867830276489258,0.6058156490325928,0.3726932108402252,-0.6790653467178345,0.9926791787147522,0.5516700148582458,0.371241956949234,-0.7814849615097046,0.9846611618995667,0.606039822101593,0.3914974629878998,-0.6383283138275146,0.9922976493835449,0.5451288223266602,0.3889903128147125,-0.7403780221939087,0.9843683242797852,0.6304088830947876,0.9066736698150635,0.00015760105452500284,0.9434857368469238,0.4913913309574127,0.9139285683631897,0.0007933183806017041,0.9406722784042358,0.6372120380401611,1.2507575750350952,-0.0024514389224350452,0.018747499212622643,0.48306775093078613,1.2518645524978638,-0.006930469535291195,0.0235250536352396,0.6346226930618286,1.5986262559890747,0.2242833375930786,0.0011151257203891873,0.4940107464790344,1.5937589406967163,0.13260518014431,0.0007716521504335105,0.6350383758544922,1.6409708261489868,0.23468665778636932,0.001154349884018302,0.49276119470596313,1.6322888135910034,0.13846832513809204,0.0007403076742775738,0.6248432397842407,1.699867606163025,-0.04693172127008438,0.0014965456211939454,0.5186527371406555,1.6984879970550537,-0.16781088709831238,0.0011483444832265377,neutral
0.565144419670105,0.3664736747741699,-0.3553565740585327,0.9993104338645935,0.5733962059020996,0.33842766284942627,-0.3477819263935089,0.9991083145141602,0.5798657536506653,0.3374740183353424,-0.34776777029037476,0.9992038011550903,0.586304783821106,0.3360653519630432,-0.347836434841156,0.9992177486419678,0.5520569086074829,0.3362446427345276,-0.3448527455329895,0.9990636706352234,0.5439372062683105,0.3338424861431122,-0.3446672856807709,0.9990132451057434,0.5359225273132324,0.3314620852470398,-0.3449721932411194,0.9990103244781494,0.5951250791549683,0.331857293844223,-0.14940962195396423,0.9994186162948608,0.5250692963600159,0.3291759192943573,-0.13497401773929596,0.999424934387207,0.581579327583313,0.39084336161613464,-0.27163243293762207,0.9996883869171143,0.5578855276107788,0.3857194781303406,-0.26634594798088074,0.9996886849403381,0.6535346508026123,0.4497486352920532,-0.031785301864147186,0.9999083280563354,0.46295323967933655,0.44241127371788025,-0.03510821610689163,0.9999058246612549,0.7189813256263733,0.641577959060669,-0.31152504682540894,0.9937071204185486,0.4271083474159241,0.6378067135810852,-0.3658519983291626,0.9939345121383667,0.6321641206741333,0.44950148463249207,-0.6503738164901733,0.9981673955917358,0.5244017839431763,0.442494660615921,-0.7787507176399231,0.9966486096382141,0.6110829710960388,0.39953336119651794,-0.7242345809936523,0.99381023645401,0.5566986799240112,0.39478084444999695,-0.8526199460029602,0.9870026707649231,0.6083729863166809,0.37630683183670044,-0.6794133186340332,0.992554247379303,0.5520808100700378,0.37310707569122314,-0.8209329843521118,0.9849230647087097,0.6085713505744934,0.39438915252685547,-0.638941764831543,0.992125391960144,0.5455247163772583,0.3904171288013458,-0.7756837606430054,0.9845482707023621,0.6326028108596802,0.9066992402076721,0.00025882135378196836,0.9438122510910034,0.4942757189273834,0.9131954312324524,0.0007178569212555885,0.9410561323165894,0.6410020589828491,1.2469559907913208,-0.0032449052669107914,0.01896103471517563,0.4873795509338379,1.2479290962219238,-0.007477118633687496,0.02379780076444149,0.6385706663131714,1.591657042503357,0.22327885031700134,0.0011062907287850976,0.4989308714866638,1.588314175605774,0.13180634379386902,0.0007951374282129109,0.6389378309249878,1.6332875490188599,0.2339635193347931,0.0011547697940841317,0.4976014494895935,1.62727689743042,0.1375432163476944,0.0007603377453051507,0.6290947794914246,1.6924535036087036,-0.04799073189496994,0.001501257997006178,0.5234562158584595,1.6909239292144775,-0.1681392341852188,0.0011785377282649279,neutral
0.5719327926635742,0.36861947178840637,-0.39411813020706177,0.9993175268173218,0.5797079205513,0.34260329604148865,-0.38660451769828796,0.9991286993026733,0.5857449769973755,0.34199258685112,-0.3865814208984375,0.9992159008979797,0.5917366147041321,0.3408240079879761,-0.3866889178752899,0.9992313981056213,0.5584773421287537,0.33928054571151733,-0.3885071277618408,0.9990854859352112,0.5504499673843384,0.3365737199783325,-0.3883940279483795,0.9990317821502686,0.5427573919296265,0.33388757705688477,-0.3887050151824951,0.9990315437316895,0.5984325408935547,0.33578184247016907,-0.18201592564582825,0.9994307160377502,0.5310719013214111,0.33015814423561096,-0.18785758316516876,0.9994379281997681,0.5863099098205566,0.392426073551178,-0.30472156405448914,0.9996976852416992,0.5630813837051392,0.38612717390060425,-0.3069814443588257,0.9996975064277649,0.6553201675415039,0.44988858699798584,-0.0475093349814415,0.9999099373817444,0.4659023880958557,0.4421081840991974,-0.08014757186174393,0.9999083876609802,0.7203860878944397,0.6415147185325623,-0.3239341676235199,0.9937247633934021,0.4319377839565277,0.6374269127845764,-0.4129040837287903,0.9941222071647644,0.6371514797210693,0.45502057671546936,-0.6954947710037231,0.998080313205719,0.529821515083313,0.44241049885749817,-0.8253341913223267,0.9967427849769592,0.6164318323135376,0.4044245779514313,-0.769978404045105,0.9934322237968445,0.5628008246421814,0.3951041102409363,-0.8979929685592651,0.9872574806213379,0.6131991744041443,0.3817238211631775,-0.726828932762146,0.992116391658783,0.5576306581497192,0.37341180443763733,-0.8684056997299194,0.9852246046066284,0.6130923628807068,0.3991325795650482,-0.6851146221160889,0.9916077256202698,0.5502128005027771,0.3906017541885376,-0.8218023180961609,0.9847425222396851,0.6346467733383179,0.9057400226593018,0.0007400449248962104,0.9445661902427673,0.49625396728515625,0.9108301997184753,0.00025422469479963183,0.9422408938407898,0.6434097290039062,1.243045449256897,0.001495433272793889,0.01958068273961544,0.49057236313819885,1.2427791357040405,-0.007781606167554855,0.024586578831076622,0.6414879560470581,1.58452570438385,0.23039059340953827,0.0011136936955153942,0.5027304291725159,1.5813095569610596,0.13316728174686432,0.0008459125529043376,0.6415202021598816,1.6251977682113647,0.2412993460893631,0.0011685739737004042,0.5013079047203064,1.6200975179672241,0.13908013701438904,0.0008005169220268726,0.6319531202316284,1.6859937906265259,-0.037374891340732574,0.0015210183337330818,0.526960015296936,1.6830730438232422,-0.17114266753196716,0.0012269014259800315,neutral
0.5768579840660095,0.37030646204948425,-0.38057786226272583,0.9993348121643066,0.5843251347541809,0.3449830412864685,-0.3725809156894684,0.9991583824157715,0.5902248024940491,0.344414621591568,-0.3725507855415344,0.9992377161979675,0.5961045622825623,0.3432922959327698,-0.37263303995132446,0.9992551803588867,0.5632951855659485,0.3414354622364044,-0.37450090050697327,0.9991186261177063,0.5552377700805664,0.3386349678039551,-0.37434694170951843,0.9990626573562622,0.5476295351982117,0.33583584427833557,-0.37465304136276245,0.9990655183792114,0.6015664339065552,0.3380354940891266,-0.17418870329856873,0.9994477033615112,0.534602165222168,0.3309824764728546,-0.1771431714296341,0.9994578957557678,0.5899435877799988,0.39414113759994507,-0.2928719222545624,0.9997100234031677,0.5670841336250305,0.387100487947464,-0.2950581908226013,0.999709963798523,0.6573764085769653,0.4511398673057556,-0.04596288874745369,0.9999125599861145,0.465966135263443,0.44205936789512634,-0.07366637885570526,0.9999117851257324,0.7213200926780701,0.6414434909820557,-0.32907742261886597,0.9938419461250305,0.43455857038497925,0.6367149353027344,-0.4042035639286041,0.9943786859512329,0.6403866410255432,0.4581487774848938,-0.7146256566047668,0.9980329871177673,0.5314455628395081,0.4423768222332001,-0.8049968481063843,0.9968674182891846,0.6193853616714478,0.4070337414741516,-0.7930097579956055,0.9931448698043823,0.5656255483627319,0.39576300978660583,-0.8758612871170044,0.9876538515090942,0.6161908507347107,0.38434475660324097,-0.7470611929893494,0.9917763471603394,0.5605298280715942,0.3736775815486908,-0.8459454774856567,0.9856884479522705,0.6161206364631653,0.4020814001560211,-0.7037526369094849,0.9912377595901489,0.5524238348007202,0.39091917872428894,-0.8012663722038269,0.9851427674293518,0.6375545263290405,0.9053658843040466,0.0009762381087057292,0.9453043937683105,0.49686869978904724,0.9093477725982666,6.0334696172503754e-05,0.9433832764625549,0.6455007791519165,1.242963433265686,0.0020084851421415806,0.021096186712384224,0.4915071427822113,1.2426377534866333,-0.004295865539461374,0.026246197521686554,0.6440030932426453,1.5833927392959595,0.22714130580425262,0.0011552829528227448,0.5039312839508057,1.5799492597579956,0.14131081104278564,0.0009123152121901512,0.6437621712684631,1.624611735343933,0.23752185702323914,0.0012216035975143313,0.5026276111602783,1.6182522773742676,0.1471165120601654,0.0008505770820192993,0.6352297067642212,1.6842153072357178,-0.04123286157846451,0.0015988453524187207,0.5283477306365967,1.6831597089767456,-0.16520226001739502,0.0013161198003217578,neutral
0.578267514705658,0.37042540311813354,-0.31851351261138916,0.9993845224380493,0.5858805775642395,0.34554150700569153,-0.30935633182525635,0.9992225766181946,0.5916934609413147,0.34506624937057495,-0.3092796206474304,0.999295175075531,0.5974987745285034,0.3440302908420563,-0.3093482553958893,0.999311089515686,0.564461350440979,0.3416576385498047,-0.3150964379310608,0.9991872906684875,0.5561898946762085,0.3387729227542877,-0.31490254402160645,0.9991348385810852,0.5482165813446045,0.33589598536491394,-0.31519004702568054,0.9991374015808105,0.6028321981430054,0.33892104029655457,-0.1173965111374855,0.9994887709617615,0.5352398157119751,0.33101147413253784,-0.14149102568626404,0.9995010495185852,0.5914448499679565,0.3944978415966034,-0.23362091183662415,0.9997323155403137,0.5681386590003967,0.3872188329696655,-0.2408369481563568,0.999733030796051,0.6580883264541626,0.45187750458717346,0.00687408959493041,0.9999182820320129,0.46558111906051636,0.4420464336872101,-0.05264323949813843,0.9999176859855652,0.7217252254486084,0.6419244408607483,-0.24058568477630615,0.9941255450248718,0.4372079372406006,0.6358293294906616,-0.34761035442352295,0.9946860671043396,0.6433078050613403,0.4604658782482147,-0.6021690964698792,0.9980432987213135,0.5330785512924194,0.4423409700393677,-0.7032190561294556,0.9970093965530396,0.6232856512069702,0.4083685874938965,-0.6749114394187927,0.9930858612060547,0.5664564371109009,0.3958396315574646,-0.7637152671813965,0.9881563782691956,0.6196490526199341,0.38560381531715393,-0.6304476857185364,0.9917044043540955,0.5610539317131042,0.3736531138420105,-0.7380266189575195,0.9862607717514038,0.6189392805099487,0.4037475883960724,-0.5908368825912476,0.9911495447158813,0.5531316995620728,0.391036719083786,-0.6988482475280762,0.9856579303741455,0.6388372182846069,0.9056338667869568,0.005378321744501591,0.9482296109199524,0.4962391257286072,0.9093000888824463,-0.004260621964931488,0.946519672870636,0.6450016498565674,1.2429288625717163,-0.008263100869953632,0.02526971884071827,0.49217987060546875,1.243524432182312,-0.004186718724668026,0.03133546933531761,0.6440397500991821,1.5843905210494995,0.18755139410495758,0.0013387262588366866,0.5028740167617798,1.5824798345565796,0.1406114250421524,0.0011481479741632938,0.6432490944862366,1.6268724203109741,0.19507578015327454,0.0013578867074102163,0.5017235279083252,1.6210389137268066,0.1462516188621521,0.0009363635326735675,0.6384393572807312,1.6841775178909302,-0.07421183586120605,0.0019587038550525904,0.5269170999526978,1.6859713792800903,-0.1634906530380249,0.001531287096440792,neutral
0.5798957347869873,0.3704836070537567,-0.3234367072582245,0.9994149208068848,0.5875346064567566,0.3456941843032837,-0.3152736723423004,0.9992625117301941,0.5932857394218445,0.34519094228744507,-0.3152090013027191,0.9993301033973694,0.5990232229232788,0.34411361813545227,-0.315279096364975,0.999344527721405,0.5660009980201721,0.34162408113479614,-0.3185389041900635,0.9992316961288452,0.5575443506240845,0.3386543393135071,-0.3183484971523285,0.9991807341575623,0.5492493510246277,0.3357289433479309,-0.3186415731906891,0.9991832971572876,0.6043604612350464,0.3387613892555237,-0.12463179975748062,0.9995135068893433,0.536526620388031,0.3309279978275299,-0.14070290327072144,0.9995293021202087,0.5929564833641052,0.39436614513397217,-0.23926925659179688,0.999748170375824,0.5696086883544922,0.3871580958366394,-0.24338026344776154,0.9997497200965881,0.6595181822776794,0.4525340497493744,-0.0022172958124428988,0.9999222755432129,0.4661349356174469,0.4409991502761841,-0.05132250860333443,0.9999220371246338,0.7219744920730591,0.6431506276130676,-0.24606411159038544,0.9943616390228271,0.439013808965683,0.6350070834159851,-0.33802416920661926,0.9948856830596924,0.6449121832847595,0.4619130790233612,-0.5953313112258911,0.9980396628379822,0.5354896783828735,0.4422752261161804,-0.6986273527145386,0.9970884919166565,0.6255137920379639,0.4087102711200714,-0.6666511297225952,0.9929606318473816,0.5675250291824341,0.3958190381526947,-0.760810136795044,0.9884082674980164,0.6220538020133972,0.3861411213874817,-0.6217153072357178,0.9915431141853333,0.5619334578514099,0.3736749291419983,-0.7343974709510803,0.9865408539772034,0.6208857297897339,0.4045279920101166,-0.5831018090248108,0.990963876247406,0.5546200275421143,0.39134278893470764,-0.694616436958313,0.9858463406562805,0.6382368803024292,0.9051005840301514,0.005378137808293104,0.9507370591163635,0.49555301666259766,0.904784083366394,-0.004261341877281666,0.9490877389907837,0.644128680229187,1.2392714023590088,-0.0060478695668280125,0.02882603369653225,0.4908825755119324,1.2414299249649048,0.012137387879192829,0.03503720462322235,0.6429930925369263,1.5785434246063232,0.1905725598335266,0.0014893554616719484,0.5017982721328735,1.577091932296753,0.1750366985797882,0.0013168440200388432,0.6423340439796448,1.6216826438903809,0.19826875627040863,0.001488114707171917,0.5007981657981873,1.6157723665237427,0.18249492347240448,0.0010280119022354484,0.6368138194084167,1.678169846534729,-0.06698767840862274,0.0022127735428512096,0.5256947875022888,1.680031418800354,-0.12213870137929916,0.0017173613887280226,neutral
